dataset,domain,method,seed,role,status,expected_images,completed_images,completed_visualizations,evidence,manifest,collected_at
RSAR,am_noise_vertical,AASFOD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_44/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.394628+00:00
RSAR,am_noise_vertical,IRG,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_44/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.394873+00:00
RSAR,am_noise_vertical,IRG,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_44/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.395171+00:00
RSAR,am_noise_vertical,LPLD,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_44/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.395481+00:00
RSAR,am_noise_vertical,LPLD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_44/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.395781+00:00
RSAR,am_noise_vertical,SFUT,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_44/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.396080+00:00
RSAR,am_noise_vertical,SFUT,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_44/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.396360+00:00
RSAR,am_noise_vertical,SFYOLO,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_44/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.396734+00:00
RSAR,am_noise_vertical,SFYOLO,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/am_noise_vertical/seed_44/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.397017+00:00
RSAR,chaff,AASFOD,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.397339+00:00
RSAR,chaff,AASFOD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.397560+00:00
RSAR,chaff,IRG,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.397799+00:00
RSAR,chaff,IRG,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.398018+00:00
RSAR,chaff,LPLD,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.398316+00:00
RSAR,chaff,LPLD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.398636+00:00
RSAR,chaff,SFUT,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.398907+00:00
RSAR,chaff,SFUT,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.399224+00:00
RSAR,chaff,SFYOLO,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.399545+00:00
RSAR,chaff,SFYOLO,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/chaff/seed_44/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.399852+00:00
RSAR,clean,AASFOD,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.400107+00:00
RSAR,clean,AASFOD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.400370+00:00
RSAR,clean,IRG,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.400682+00:00
RSAR,clean,IRG,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.400902+00:00
RSAR,clean,LPLD,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.401261+00:00
RSAR,clean,LPLD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.401545+00:00
RSAR,clean,SFUT,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.401827+00:00
RSAR,clean,SFUT,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.402078+00:00
RSAR,clean,SFYOLO,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.402458+00:00
RSAR,clean,SFYOLO,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/clean/seed_44/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.402784+00:00
RSAR,gaussian_white_noise,AASFOD,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.403053+00:00
RSAR,gaussian_white_noise,AASFOD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.403444+00:00
RSAR,gaussian_white_noise,IRG,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.403711+00:00
RSAR,gaussian_white_noise,IRG,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.404014+00:00
RSAR,gaussian_white_noise,LPLD,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.404297+00:00
RSAR,gaussian_white_noise,LPLD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.404539+00:00
RSAR,gaussian_white_noise,SFUT,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.404807+00:00
RSAR,gaussian_white_noise,SFUT,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.405050+00:00
RSAR,gaussian_white_noise,SFYOLO,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.405307+00:00
RSAR,gaussian_white_noise,SFYOLO,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/gaussian_white_noise/seed_44/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.405700+00:00
RSAR,noise_suppression,AASFOD,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.405943+00:00
RSAR,noise_suppression,AASFOD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.406227+00:00
RSAR,noise_suppression,IRG,44,ema,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.406565+00:00
RSAR,noise_suppression,IRG,44,student,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.406860+00:00
RSAR,noise_suppression,LPLD,44,ema,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.407113+00:00
RSAR,noise_suppression,LPLD,44,student,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.407450+00:00
RSAR,noise_suppression,SFUT,44,ema,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.407727+00:00
RSAR,noise_suppression,SFUT,44,student,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.408017+00:00
RSAR,noise_suppression,SFYOLO,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/SFYOLO/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.408299+00:00
RSAR,noise_suppression,SFYOLO,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/noise_suppression/seed_44/SFYOLO/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.408696+00:00
RSAR,point_target,AASFOD,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_44/AASFOD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.408955+00:00
RSAR,point_target,AASFOD,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_44/AASFOD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.409207+00:00
RSAR,point_target,IRG,44,ema,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_44/IRG/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.409468+00:00
RSAR,point_target,IRG,44,student,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_44/IRG/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.409711+00:00
RSAR,point_target,LPLD,44,ema,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_44/LPLD/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.410025+00:00
RSAR,point_target,LPLD,44,student,held_nan_roi,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_44/LPLD/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.410269+00:00
RSAR,point_target,SFUT,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_44/SFUT/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.410533+00:00
RSAR,point_target,SFUT,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi/RSAR/point_target/seed_44/SFUT/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative_manifests_b87f34e/roi_jobs.json,2026-09-12T02:08:19.410811+00:00
